Project Name,Package Name,Type Name,Code Smell
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryExprType,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryExprType,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryExprComplexType,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryExprIndexableType,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryExprDescribedIndexableType,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryExprSimpleType,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryExprPredefinedType,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryExprDummyType,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryPureResultTupleContext,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryResultColumn,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryResultColumn,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryResultTupleContext,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQuerySyntaxContext,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.context,SQLQueryTableRowsContext,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,DirectedGraph,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,Edge,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,Edge,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,Node,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,OffsetKeyedTreeMap,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,OffsetKeyedTreeMap,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics,NodeAndOffset,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,NodeAndParentAtOffset,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,NodeAndParentAtOffset,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics,ValueAndOffset,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,ValueAndOffset,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,Node,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,Node,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,FlatteningIterator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,SQLQueryLexicalScope,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics,SQLQueryModelRecognizer,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,SQLQueryModelRecognizer,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics,RecognitionContext,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,LexicalScopeHolder,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,TreeMapper,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,TreeMapper,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,MapperFrame,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,MapperResultFrame,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,MapperNodeFrame,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,MapperNodeFrame,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,MapperNodeFrame,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics,MapperQueuedNodeFrame,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,MapperQueuedNodeFrame,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics,MapperDataPendingNodeFrame,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,MapperDataPendingNodeFrame,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,MapperDataPendingNodeFrame,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics,MapperRootFrame,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,QueryExpressionMapper,Unnecessary Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,QueryExpressionMapper,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,DebugGraphBuilder,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,SQLQueryQualifiedName,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,SQLQueryQualifiedName,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics,SQLQuerySymbol,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics,SQLQuerySymbolByDbObjectDefinition,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics,SQLQuerySymbolEntry,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics,SQLScriptItemAtOffset,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics,SQLTokenEntryAtOffset,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryModelContent,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryModelContent,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryNodeModel,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryNodeModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryNodeModel,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,ColumnInfo,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,ColumnInfo,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,TextBlocksColumnsMap,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,TextBlockInfo,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,TextBlockInfo,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,TextBlocksLine,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,TextBlocks,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,Range,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,Range,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryNodeModelVisitor,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryNodeModelVisitor,Hub-like Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsCorrelatedSourceModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsCorrelatedSourceModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsCrossJoinModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsCrossJoinModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsCrossJoinModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsCteModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsCteModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsCteSubqueryModel,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsCteSubqueryModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsCteSubqueryModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsNaturalJoinModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsNaturalJoinModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsNaturalJoinModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsProjectionModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsProjectionModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsSetCorrespondingOperationModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsSetCorrespondingOperationModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsSetCorrespondingOperationModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsSetOperationModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsSetOperationModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsSourceModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsSourceModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsTableDataModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsTableDataModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsTableValueModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryRowsTableValueModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQuerySelectionResultColumnSpec,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQuerySelectionResultColumnSpec,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQuerySelectionResultCompleteTupleSpec,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQuerySelectionResultCompleteTupleSpec,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQuerySelectionResultModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQuerySelectionResultSublistSpec,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQuerySelectionResultTupleSpec,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQuerySelectionResultTupleSpec,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryTableDeleteModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryTableDeleteModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryTableInsertModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryTableInsertModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryTableStatementModel,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryTableStatementModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryTableUpdateModel,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryTableUpdateModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryTableUpdateSetClauseModel,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryTableUpdateSetClauseModel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueColumnReferenceExpression,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueConstantExpression,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueConstantExpression,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueExpression,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueFlattenedExpression,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueFlattenedExpression,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueIndexingExpression,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueIndexingExpression,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueMemberExpression,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueSubqueryExpression,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueSubqueryExpression,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueTupleReferenceExpression,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueTupleReferenceExpression,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueTypeCastExpression,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueTypeCastExpression,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueVariableExpression,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.sql.semantics.model,SQLQueryValueVariableExpression,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.sql.task,SQLToolExecuteHandler,Missing Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.task,SQLToolRunListener,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.task,SQLToolRunStatisticsGenerator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.task,SQLToolStatisticsSimple,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.sql.task,SQLToolTaskVersionValidator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.translate,SQLQueryTranslator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.sql.translate,SQLTranslator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.text.parser.rules,EndOfLineRule,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.text.parser.rules,EndOfLineRule,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.text.parser.rules,MultiLineRule,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.text.parser.rules,MultiLineRule,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.text.parser.rules,NumberRule,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.text.parser.rules,PatternRule,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.text.parser.rules,DecreasingCharArrayLengthComparator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.text.parser.rules,SingleLineRule,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.text.parser.rules,SingleLineRule,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.text.parser.rules,WhitespaceRule,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.text.parser,TPEvalScanner,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.text.parser,TPPartitionScanner,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.text.parser,TPPredicateRule,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.text.parser,TPRuleBasedScanner,Multipath Hierarchy
dbeaver,org.jkiss.dbeaver.model.text.parser,TPTokenAbstract,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.text.parser,TPTokenDefault,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.text.parser,TPTokenPartition,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.text.parser,TPTokenPartition,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.text.parser,TPTokenScanner,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.net.ssh,AbstractSession,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.net.ssh,AbstractSessionController,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.net.ssh,AbstractSessionController,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.model.net.ssh,JumpSession,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.net.ssh,DirectSession,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.net.ssh,WrapperSession,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.net.ssh,ShareableSession,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.model.net.ssh,SSHConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.net.ssh,SSHConstants,Broken Modularization
dbeaver,org.jkiss.dbeaver.model.net.ssh,SSHImplementation,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.net.ssh,SSHUtils,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.net.ssh,JSCHSession,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.net.ssh,JSCHSessionController,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.net.ssh,JschLogger,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.net.ssh,JSCHUIMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.net.ssh,DBeaverAuthAgent,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.net.ssh,KnownHostsVerifier,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.net.ssh,SSHJSession,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.net.ssh,SSHJSessionController,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.model.net.ssh,FilterLoggerFactory,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.net.ssh,SSHJUIMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.model.net.ssh.config,WithPassword,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.model.net.ssh.config,WithPassword,Rebellious Hierarchy
dbeaver,org.jkiss.dbeaver.ui.net.ssh,SSHTunnelConfiguratorUI,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.net.ssh,CredentialsPanel,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.ui.net.ssh,SSHTunnelView,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.net.ssh,SSHUIMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.ui.net.ssh.jsch,JSCHUIPromptProvider,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.net.ssh.jsch,UIPrompter,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.ui.net.ssh.jsch,JSCHUIPromptProviderAdapterFactory,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.datatype,AttributeTransformerDescriptor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.datatype,AttributeTransformerDescriptor,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.registry.datatype,DataTypeAbstractDescriptor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.datatype,DataTypeAbstractDescriptor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.datatype,DataTypeProviderRegistry,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.datatype,ValueHandlerDescriptor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.datatype,ValueHandlerDescriptor,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.registry.driver,DriverClassFindJob,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.driver,DriverClassLoader,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,DriverDescriptor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.driver,DriverDescriptor,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,DriverDescriptor,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,DriverDescriptor,Hub-like Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,ReplaceInfo,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.driver,DriverDescriptorSerializer,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.driver,DriverDescriptorSerializerLegacy,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.driver,DriverDescriptorSerializerLegacy,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.driver,DriverDescriptorSerializerLegacy,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,DriversParser,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,DriverDescriptorSerializerModern,Imperative Abstraction
dbeaver,org.jkiss.dbeaver.registry.driver,DriverDescriptorSerializerModern,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.driver,DriverDescriptorSerializerModern,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.driver,DriverDescriptorSerializerModern,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.registry.driver,FileInfo,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.driver,DriverLibraryAbstract,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,DriverLibraryAbstract,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,DriverLibraryMavenArtifact,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.driver,DriverLibraryMavenArtifact,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,DriverLibraryMavenArtifact,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,DriverLibraryMavenDependency,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.driver,DriverLibraryMavenDependency,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.registry.driver,DriverLibraryRemote,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.driver,DriverLibraryRemote,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,DriverLibraryRepository,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.driver,DriverLibraryRepository,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,DriverUtils,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.driver,DriverUtils,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.driver,DriverNameComparator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.driver,DriverScoreComparator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.driver,RemoteNativeClientLocation,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.fs,FileSystemProviderDescriptor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.internal,RegistryMessages,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.language,PlatformLanguageDescriptor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.maven,MavenArtifact,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.maven,MavenArtifact,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.maven,MavenArtifactDependency,Broken Hierarchy
dbeaver,org.jkiss.dbeaver.registry.maven,MavenArtifactLicense,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.maven,MavenArtifactReference,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.maven,MavenArtifactVersion,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.maven,MavenArtifactVersion,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.maven,MavenArtifactVersion,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.registry.maven,MavenProfile,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.maven,MavenRegistry,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.maven,MavenRegistry,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.maven,MavenRepository,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.maven,MavenRepository,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.maven,MavenRepository,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.registry.maven.versioning,InvalidVersionSpecificationException,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.maven.versioning,Restriction,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.network,NetworkHandlerDescriptor,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.rm,DataSourceConfigurationManagerRM,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.rm,DataSourceRegistryRM,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.rm,DataSourceRMStorage,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.settings,ProductSettingsRegistry,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.storage,H2Migrator,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.storage,H2Migrator,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.task,TaskCategoryDescriptor,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.task,TaskConstants,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.task,TaskConstants,Broken Modularization
dbeaver,org.jkiss.dbeaver.registry.task,TaskImpl,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.task,TaskImpl,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.registry.task,TaskLoggingProgressMonitor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.task,TaskManagerImpl,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.task,TaskManagerImpl,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.registry.task,TaskPreferenceStore,Insufficient Modularization
dbeaver,org.jkiss.dbeaver.registry.task,TaskRegistry,Deficient Encapsulation
dbeaver,org.jkiss.dbeaver.registry.task,TaskRegistry,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.task,LoggingExecutionListener,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.task,TaskTypeDescriptor,Cyclic-Dependent Modularization
dbeaver,org.jkiss.dbeaver.registry.updater,DistributionDescriptor,Unutilized Abstraction
dbeaver,org.jkiss.dbeaver.registry.updater,UpdateSiteDescriptor,Unutilized Abstraction
